STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
48,Texas,482822,2,1,1UYVS253*3M******,2021-09-08 15:01:55,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2003,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482827,1,1,1UYVS253*J2******,2021-09-08 15:01:55,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482827,2,1,13N14820*K1******,2021-09-08 15:01:55,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2019,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
48,Texas,482835,2,1,5HTSN422*F7******,2021-09-08 15:01:55,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2015,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,AL NON SPEC.,2,,
48,Texas,482841,2,1,1RNF53A2*HR******,2021-09-08 15:01:56,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2017,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,Airride,2,,
48,Texas,482844,1,1,1GR1P062*LT******,2021-09-08 15:01:56,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
48,Texas,482867,2,1,1GR1A062*LK******,2021-09-08 15:01:56,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
48,Texas,482871,2,1,1GRAA062*7J******,2021-09-08 15:01:56,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,482874,2,1,5SFBG402*FE******,2021-09-08 15:01:56,0,6,TRAILER,10254,"HEARTLAND RECREATIONAL VEHICLES, LLC",2270,HEARTLAND RECREATIONAL VEHICLES LLC,6075,"Bighorn, Big Country, Landmark, Silverado",2015,,,6,UNITED STATES (USA),INDIANA,ELKHART,,,61,Trailer,,,,,26,Fifth Wheel,,,40.000,,2,,
48,Texas,482876,1,1,5UJFS482*9T******,2021-09-08 15:01:56,0,6,TRAILER,11565,"DIRECT TRAILER, LP",1419,DIRECT TRAILER,4767,Direct Trailer,2009,,,6,UNITED STATES (USA),TEXAS,TENNESSEE COLONY,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Steel,2,,
48,Texas,482877,1,1,1UYVS253*6U******,2021-09-08 15:01:57,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,482888,1,1,LJRC2826*J1******,2021-09-08 15:01:57,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2018,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,28.000,,2,,
48,Texas,482891,1,1,1GRAA062*HW******,2021-09-08 15:01:58,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,482892,1,1,527SR532*LM******,2021-09-08 15:01:58,0,6,TRAILER,6703,CIMC REEFER TRAILER INC.,1561,"CIMC REEFER TRAILER,INC",4978,"CIMC REEFER TRAILER,INC.",2020,,,6,UNITED STATES (USA),INDIANA,MONON,"CIMC Reefer Trailer,Inc",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Body Type: Reefer Van Trailer,2,,
48,Texas,482892,2,1,1JJV532B*LL******,2021-09-08 15:01:58,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,482892,3,1,5V8VA532*CM******,2021-09-08 15:01:58,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2012,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
48,Texas,482892,5,1,1GR1A062*MD******,2021-09-08 15:01:59,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
48,Texas,482895,1,1,1GRAA062*AT******,2021-09-08 15:01:59,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2010,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,482902,2,1,1GRAP962*FT******,2021-09-08 15:01:59,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,482909,3,1,1W9PD282*HW419***,2021-09-08 15:01:59,1,6,TRAILER,1158,WORKHORSE INDUSTRIES OF TEXAS,589,WORKHORSE INDUSTRIES OF TEXAS,3299,Workhorse Industries of Texas,2017,,,6,UNITED STATES (USA),TEXAS,WHITNEY,,Trailer Type: Pintle Hook Pup Chassis,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,2,Pintle Hitch/Hook,28.000,,2,,
48,Texas,482926,2,1,1D9SH482*BC661***,2021-09-08 15:01:59,0,6,TRAILER,7719,"DRAGON ESP, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2011,,,6,UNITED STATES (USA),CALIFORNIA,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Hoist,2,,
48,Texas,482981,2,1,13N14830*X1******,2021-09-08 15:01:59,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1999,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
48,Texas,482982,1,1,1P9TC432*LB343***,2021-09-08 15:02:00,0,6,TRAILER,8027,"PRATT INDUSTRIES, LLC",3015,PRATT INDUSTRIES,7027,Pratt Industries,2020,,,6,UNITED STATES (USA),MICHIGAN,BRIDGMAN,,,61,Trailer,,,,,46,Chassis,,,43.000,Type: Semitrailer,2,,
48,Texas,483008,1,1,4YMBC162*KT******,2021-09-08 15:02:00,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2019,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,61,Trailer,,,,,160,Cargo Trailer,1,Ball Type Pull,16.000,,2,,
48,Texas,483040,2,1,1UYVS236*DU******,2021-09-08 15:02:01,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,36.000,,2,,
48,Texas,483048,1,1,5MC12531*D5******,2021-09-08 15:02:01,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,"Manac Trailers USA, Inc.",2013,,,6,UNITED STATES (USA),MISSOURI,KENNETT,"Manac Trailers USA, Inc.",,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Kingpin,2,,
48,Texas,483068,2,1,3H3V532C*LR******,2021-09-08 15:02:01,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483090,3,1,2B9B6NU2*KA001***,2021-09-08 15:02:01,0,6,TRAILER,16509,B.W.S. MANUFACTURING LTD.,7002,BWS TRAILER,18624,BWS Trailer,2019,,,1,CANADA,NEW BRUNSWICK,CENTREVILLE,,,61,Trailer,,,,,,,6,Kingpin,44.000,Body Type: Glass Trailer,2,,
48,Texas,483093,2,1,LJRC4126*G1******,2021-09-08 15:02:02,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2016,,,8,CHINA,,SHENZHEN,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,2,,
48,Texas,483103,1,1,1UYVS253*J6******,2021-09-08 15:02:02,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,483103,3,1,3H3V532C*GT******,2021-09-08 15:02:02,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483123,2,1,4C91A062*FW380***,2021-09-08 15:02:02,1,6,TRAILER,6976,"CROSS TRAILER MANUFACTURING & SALES, LLC",879,CROSS TRAILER,5616,Cross Trailer,2015,,,6,UNITED STATES (USA),TEXAS,WACO,,,,,,,,,95,Auto Hauler,1,Ball Type Pull,6.000,,2,,
48,Texas,483139,1,1,5V8VA532*8M******,2021-09-08 15:02:03,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2008,,,6,UNITED STATES (USA),INDIANA,MONON,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
48,Texas,483185,2,1,3H3V532C*DT******,2021-09-08 15:02:03,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483200,3,1,3H3V532C*KR******,2021-09-08 15:02:03,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483218,1,1,5SHFG533*MB******,2021-09-08 15:02:03,1,6,TRAILER,19398,KAUFMAN TRAILERS OF NE,10136,"KAUFMAN TRAILERS OF NE, INC.",26220,"Kaufman Trailers of NE, Inc.",2021,,,6,UNITED STATES (USA),NEBRASKA,BEAVER CITY,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,Trailer Type: Flatbed,3,,
48,Texas,483224,1,1,1UYVS253*2M******,2021-09-08 15:02:03,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2002,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,483229,2,1,1DW1A532*CS******,2021-09-08 15:02:03,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2012,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,483265,1,1,13N1482C*V1******,2021-09-08 15:02:04,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1997,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Optional Features: sliding suspension,2,,
48,Texas,483278,1,1,1W16502A*F5******,2021-09-08 15:02:04,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2015,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,50.000,Type of suspension: Air Ride,2,,
48,Texas,483286,2,1,1MT2P432*DH******,2021-09-08 15:02:04,0,6,TRAILER,8092,MERRITT TRAILERS INC.,2353,MERRITT EQUIPMENT CO.,,,2013,,,6,UNITED STATES (USA),COLORADO,HENDERSON,Merritt Equipment Co.,,,,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,43.000,,2,,
48,Texas,483293,2,1,1RZ19F2C*G2******,2021-09-08 15:02:04,0,6,TRAILER,6992,"CON-WAY MANUFACTURING, INC.",1881,CON-WAY MANUFACTURING,5385,CON-WAY MANUFACTURING,2016,,,6,UNITED STATES (USA),ARIZONA,SEARCY,,Body Construction = other,61,Trailer,,,,,131,Truck Campers,,,51.000,Length = greater than 50,2,,
48,Texas,483303,1,1,1D9SD342*ER661***,2021-09-08 15:02:04,0,6,TRAILER,7719,"DRAGON ESP, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2014,,,6,UNITED STATES (USA),COLORADO,LAMAR,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,34.000,,2,,
48,Texas,483304,2,1,1JJV532D*DL******,2021-09-08 15:02:04,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,483305,1,1,1GRDM962*9H******,2021-09-08 15:02:05,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2009,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,Effective 04/01/05,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,Body Type = Straight Deck/ Extendable,2,,
48,Texas,483305,2,1,1UYVS253*FP******,2021-09-08 15:02:05,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,483314,2,1,1JJV532W*7L******,2021-09-08 15:02:05,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,483341,2,1,1PMA2442*75******,2021-09-08 15:02:05,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2007,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,61,Trailer,,,,,15,Tank Trailer,30,Other,44.000,Vessel Code: DOT 406,2,,
48,Texas,483343,1,1,4ZEUT162*H1******,2021-09-08 15:02:05,0,6,TRAILER,3684,LOAD TRAIL LLC,2111,LOAD TRAIL,5874,Load Trail,2017,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,Tandem Axle Utility,2,,
48,Texas,483354,2,1,3H3V532C*JR******,2021-09-08 15:02:05,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483361,2,1,1P9TC432*LB343***,2021-09-08 15:02:05,0,6,TRAILER,8027,"PRATT INDUSTRIES, LLC",3015,PRATT INDUSTRIES,7027,Pratt Industries,2020,,,6,UNITED STATES (USA),MICHIGAN,BRIDGMAN,,,61,Trailer,,,,,46,Chassis,,,43.000,Type: Semitrailer,2,,
48,Texas,483363,1,1,48X1F372*K1******,2021-09-08 15:02:06,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2019,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,37.000,Tumer ARx43,2,,
48,Texas,483364,1,1,1P9CD382*KN343***,2021-09-08 15:02:06,0,6,TRAILER,8027,"PRATT INDUSTRIES, LLC",3015,PRATT INDUSTRIES,7027,Pratt Industries,2019,,,6,UNITED STATES (USA),MICHIGAN,NILES,,,61,Trailer,,,,,9,Flatbed - Double Drop,,,38.000,Type: Semitrailer,2,,
48,Texas,483371,1,1,1JJV532D*FL******,2021-09-08 15:02:06,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,483378,1,1,3H3V532C*LT******,2021-09-08 15:02:06,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483397,1,1,1JJV532W*5L******,2021-09-08 15:02:06,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,483415,2,1,13N14820*G1******,2021-09-08 15:02:07,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2016,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
48,Texas,483416,1,1,1JJV532D*ML******,2021-09-08 15:02:07,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
48,Texas,483416,5,1,13N14820*K1******,2021-09-08 15:02:08,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2019,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
48,Texas,483417,4,1,3H3V532C*JR******,2021-09-08 15:02:08,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483427,2,1,1GRAA062*6S******,2021-09-08 15:02:08,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),GEORGIA,SAVANNAH,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,483434,1,1,1GRAA062*HW******,2021-09-08 15:02:08,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
48,Texas,483454,1,1,17YGA252*LB******,2021-09-08 15:02:09,0,6,TRAILER,9060,"AMERITRAIL, INC.",9934,"AMERITRAIL, INC.",25594,"Ameritrail, Inc.",2020,,,6,UNITED STATES (USA),TEXAS,BELLVILLE,,,61,Trailer,,,,,160,Cargo Trailer,3,Gooseneck,25.000,Open - General Cargo,2,,
48,Texas,483460,2,1,1GRAA062*4J******,2021-09-08 15:02:09,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
48,Texas,483478,1,1,1TTF4820*12******,2021-09-08 15:02:09,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2001,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
48,Texas,483482,2,1,558MTBR2*EK******,2021-09-08 15:02:09,1,6,TRAILER,7785,MAC LTT INC.,2552,MAC,6384,MAC,2014,,,6,UNITED STATES (USA),OHIO,KENT,,Connection Type: Straight-Semi with Fifth Wheel & Kingpin,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,45.000,Trailer Type = Dot-406 / Hazardous Liquids,2,,
48,Texas,483487,1,1,3H3V281C*JT******,2021-09-08 15:02:10,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
48,Texas,483487,1,2,3H3V281C*KT******,2021-09-08 15:02:10,"1,400",6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
48,Texas,483527,1,1,1DW1A532*1S******,2021-09-08 15:02:10,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2001,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
48,Texas,483542,1,1,3H3V532C*CT******,2021-09-08 15:02:10,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2012,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483565,1,1,3H3V532C*GT******,2021-09-08 15:02:10,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
48,Texas,483568,2,1,1GR1P062*LJ******,2021-09-08 15:02:11,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
